source,odkvar,dbvar,dbtable,15-Sep,16-May
ODK Forms,cl2_no_1,cl2_no_1,water_quality,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,cl2_no_2,cl2_no_2,water_quality,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,country,country,water_quality,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,landscape_no,landscape_no,water_quality,,water_lab_15_may_2016_v1
ODK Forms,sample_anlysis_date,sample_analysis_date,water_quality,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,sample_notes,sample_notes,water_quality,,water_lab_15_may_2016_v1
ODK Forms,survey_instrument,survey_instrument,water_quality,,water_lab_15_may_2016_v1
ODK Forms,water_smp_cdty,water_smp_cdty,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,water_smp_no,water_smp_no,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,water_smp_no3,water_smp_no3,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,water_smp_ph,water_smp_ph,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,water_smp_po4,water_smp_po4,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,water_temp,water_temp,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1_10ml,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1_1ml,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1_30ml,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1_3ml,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_1,ws1_1_50ml,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,ws1_mpn,ws1_mpn,water_quality_sample_data,water_lab_17_sep_2015_v1,water_lab_15_may_2016_v1
ODK Forms,f1_101,b_101,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_yield_crop,-,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_yield_crop_name,crop,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_101,b_101,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_yield_crop,-,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_yield_crop_name,crop,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m1_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m2_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m3_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m4_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m5_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m6_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m7_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m8_a_1,a_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m1_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m2_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m3_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m4_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m5_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m6_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m7_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m8_a_1,a_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m1_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m2_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m3_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m4_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m5_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m6_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m7_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m8_a_2,a_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m1_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m2_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m3_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m4_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m5_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m6_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m7_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m8_a_2,a_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m1_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m2_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m3_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m4_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m5_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m6_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m7_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m8_a_3,a_3,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m1_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m2_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m3_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m4_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m5_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m6_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m7_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m8_a_3,a_3,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m1_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m2_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m3_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m4_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m5_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m6_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m7_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m8_a_5,a_5,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m1_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m2_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m3_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m4_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m5_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m6_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m7_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m8_a_5,a_5,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m1_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m2_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m3_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m4_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m5_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m6_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m7_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m8_a_6,a_6,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,m1_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m2_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m3_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m4_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m5_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m6_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m7_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,m8_a_6,a_6,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_103,b_103,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_103,b_103,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_103,b_103,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_103,b_103,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_103_a,b_103_a,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_103_a,b_103_a,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_103_a,b_103_a,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_103_a,b_103_a,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_106,b_106,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_106,b_106,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_106,b_106,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_106,b_106,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_107,b_107,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_107,b_107,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_107,b_107,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_107,b_107,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_109,b_109,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_109,b_109,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_109,b_109,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_109,b_109,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_109,b_109_name,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_109,b_109_name,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_109_name,b_109_name,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_109_name,b_109_name,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_109_name,b_109_other,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_109_name,b_109_other,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_109,b_109_other,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_109,b_109_other,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_104,b_11_104,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_104,b_11_104,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_104,b_11_104,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_104,b_11_104,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_105,b_11_105,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_105,b_11_105,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_105,b_11_105,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_105,b_11_105,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_130_1,b_11_130_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_130_1,b_11_130_1,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_130_1,b_11_130_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_130_1,b_11_130_1,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_130_2,b_11_130_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_130_2,b_11_130_2,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_130_2,b_11_130_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_130_2,b_11_130_2,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_132,b_11_132,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_132,b_11_132,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_132,b_11_132,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_132,b_11_132,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_133,b_11_133,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_133,b_11_133,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_133,b_11_133,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_133,b_11_133,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_134,b_11_134,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_134,b_11_134,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_134,b_11_134,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_134,b_11_134,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_134_r,b_11_134_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_134_r,b_11_134_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136,b_11_136,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136a_calc,b_11_136,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136,b_11_136,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136a_calc,b_11_136,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136,b_11_136,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136a_calc,b_11_136,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136,b_11_136,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136a_calc,b_11_136,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136_r,b_11_136_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_136a_calc_r,b_11_136_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136_r,b_11_136_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_136a_calc_r,b_11_136_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_137,b_11_137,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_11_137,b_11_137,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_11_137,b_11_137,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_137,b_11_137,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_11_137_r,b_11_137_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_11_137_r,b_11_137_r,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_110,b_110,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_110,b_110,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_110,b_110,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_110,b_110,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_112,b_112,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_112,b_112,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_112,b_112,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_112,b_112,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_114,b_114,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_114,b_114,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_114,b_114,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_114,b_114,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_114,b_114_name,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f2_b_114,b_114_name,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
ODK Forms,f1_b_114_name,b_114_name,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f2_b_114_name,b_114_name,yields_field,ffs_yields_paddy_maize_17_sep_2015_v1,ffs_yields_paddy_maize_17_sep_2015_v1
ODK Forms,f1_b_114_name,b_114_other,yields_field,ffs_yields_maize_17_sep_2015_v1,ffs_yields_maize_17_sep_2015_v1
